matrix_name,n_rows,n_cols,nnz_frac,min_value,max_value,avg_nz_p_row,std_nz_p_row
lp_nug06,372,486,1.2345679012345678,-1.0,1.0,6.0,0.0
lp_nug07,602,931,0.7518796992481203,-1.0,1.0,7.0,0.0
lp_nug08,912,1632,0.49019607843137253,-1.0,1.0,8.0,0.0
lp_nug12,3192,8856,0.13550135501355012,-1.0,1.0,12.0,0.0
lp_nug15,6330,22275,0.06734006734006734,-1.0,1.0,15.0,0.0
shyy41,4720,4720,0.08996157713300776,-90.42961,99.165293,4.246186440677966,1.2697533588687677
utm1700b,1700,1700,0.7442560553633218,-1.0,0.999997450663045,12.65235294117647,6.679712066189472
utm300,300,300,3.5055555555555555,-1.0,0.999993076694352,10.516666666666667,7.667445612602819
utm3060,3060,3060,0.45079883805374005,-1.0,0.999997070526554,13.794444444444444,6.432701014225428
utm5940,5940,5940,0.23762314503055246,-1.00000000000001,0.999993972927104,14.114814814814816,6.343899961108167
swang1,3169,3169,0.20752674541882296,-0.0045471,0.0175544,6.576522562322499,0.9074727943031553
swang2,3169,3169,0.20752674541882296,-0.014536,0.0245687,6.576522562322499,0.9074727943031553
wang1,2903,2903,0.22655836449850722,-1.18948,2.39086,6.576989321391664,0.6061298104473776
wang2,2903,2903,0.22655836449850722,-1.18948,2.39086,6.576989321391664,0.6061298104473776
extr1,2837,2837,0.14172705731913338,-741299.5685105,4819.329621132,4.020796616143814,2.248860832496396
hydr1,5308,5308,0.08430209281578077,-2298393.834271,110948.36099069999,4.474755086661643,3.136303736391801
radfr1,1048,1048,1.2108669366587028,-44.9407841771,580.3604331388,12.689885496183207,9.294288075295682
rdist1,4134,4134,0.5524180401634737,-590.4917845822,905.8860745071,22.836961780358006,18.800226147647795
rdist2,3198,3198,0.5566917409684993,-459.9730955211,729.6989964558,17.80300187617261,13.756161746127168
rdist3a,2398,2398,1.0763765467608883,-340.15777167,795.6898902925,25.811509591326104,21.544073978150305
m3plates,11107,11107,0.005381571626266282,0.011495630433802072,0.16280821718110106,0.5977311605293959,0.4903556059244938
pivtol,102,102,2.941176470588235,-1.0,1.0,3.0,0.14002800840280097
comsol,1500,1500,4.339777777777778,-0.13549256938782123,0.37643973198781755,65.09666666666666,28.010985741708954
commanche_dual,7920,7920,0.03156565656565657,1.0,1.0,4.0,0.0
mesh1e1,48,48,7.682291666666667,-0.405001601,5.96843961,6.375,1.033299730636437
mesh1em1,48,48,7.682291666666667,-9.92782549,22.31928673,6.375,1.033299730636437
mesh1em6,48,48,7.682291666666667,-0.52336744,5.29144985,6.375,1.033299730636437
mesh2e1,306,306,1.2409756931094877,-1.2232108,246.35025319000002,6.594771241830065,1.1878354483028628
mesh2em5,306,306,1.2409756931094877,-0.75995367,146.8244514823794,6.594771241830065,1.1878354483028628
mesh3e1,289,289,1.3038636989499646,0.0,5.0,6.536332179930795,0.9072344991066512
mesh3em5,289,289,1.3038636989499646,0.0,3.0000020000000003,6.536332179930795,0.9072344991066512
sphere2,66,66,5.922865013774105,1.0,1.0,6.818181818181818,0.5749595745760688
sphere3,258,258,1.5413737155219038,1.0,1.0,6.953488372093023,0.301429799925947
fv1,9604,9604,0.051426319833069695,-0.5,3.510152,8.877967513536026,0.596129568900901
fv2,9801,9801,0.0503989184797884,-0.5,3.51005,8.879196000408122,0.5932112681504531
fv3,9801,9801,0.0503989184797884,-0.5,3.0,8.879196000408122,0.5932112681504531
lung1,1650,1650,0.2725068870523416,-248.92213269307626,262.57820170786357,4.496363636363636,1.7138434888087744
shermanACa,3432,3432,0.2141166913894187,-405.318,405.793,7.348484848484849,43.330616326382085
shermanACd,6136,6136,0.14164222431492005,-7.67649,23.4569,8.691166883963493,67.9166120559801
cage3,5,5,76.0,0.050018444743058,0.666666666666667,3.8,0.7483314773547882
cage4,9,9,60.49382716049383,0.0375138335572935,0.75,5.444444444444445,0.49690399499995325
cage5,37,37,17.01972242512783,0.0300110668458348,0.819933598924991,6.297297297297297,1.8724873595339213
cage6,93,93,9.076193779627703,0.025009222371529,0.849944665770826,8.440860215053764,2.192177518081679
cage7,340,340,2.6678200692041525,0.0214364763184534,0.871381142089279,9.070588235294117,2.9317259935127056
cage8,1015,1015,1.0680191220364483,0.0187569167786467,0.887458499328119,10.840394088669951,3.1647915039403993
cage9,3534,3534,0.33304091965862226,0.0166728149143527,0.899963110513884,11.76966610073571,3.751872130533055
fd12,7500,7500,0.05059911111111111,-50386336.78054842,50386336.78054842,3.7949333333333333,1.4269131002116267
fd15,11532,11532,0.03324083709099318,-141604464.5841407,141604464.5841407,3.8333333333333335,1.4267180303317701
fd18,16428,16428,0.023494216582483813,-354880334.2319,354880334.2319,3.859629900170441,1.4260077438685201
Alemdar,6245,6245,0.06259739577090015,1.0,9.0,6.8184147317854285,2.360947357921529
poisson2D,367,367,1.7945043767494002,-0.2035957246603579,0.7384019508513523,6.5858310626703,1.168438630179438
problem1,415,415,1.6135868776310058,-1.2645925512502223,4.181408894646728,6.696385542168675,1.0199746964889462
cell1,7055,7055,0.07002789161398167,-166.0,208.000999,4.9404677533664065,0.2859815817826513
cell2,7055,7055,0.07002789161398167,-166.0,208.0,4.9404677533664065,0.2859815817826513
adder_dcop_01,1813,1813,0.33940082793601034,-0.00063597427379656,1.0,6.153337010479867,30.7773114002446
adder_dcop_02,1813,1813,0.34213891277952424,-0.012725660700753,1.0,6.202978488692774,30.777149494507437
adder_dcop_03,1813,1813,0.33915744261658687,-0.1692796837651,3.8665317127705,6.148924434638721,30.77761980859698
adder_dcop_04,1813,1813,0.33791009285454165,-0.16179126794594,1.3749123793054,6.126309983452841,30.779450267183492
adder_dcop_05,1813,1813,0.3376058612052623,-0.16908092030373,5.0644977246633,6.1207942636514066,30.777250232220798
adder_dcop_06,1813,1813,0.3414696031511097,-0.10742250859312,1.8751674983984,6.190843905129619,30.77726297392162
adder_dcop_07,1813,1813,0.3415304494809656,-2.4763969214538,3.3677865766569,6.191947049089906,30.77689768337919
adder_dcop_08,1813,1813,0.3420172201198125,-0.67786686937363,1.834676680395,6.2007722007722,30.777235651912754
adder_dcop_09,1813,1813,0.3419259506250287,-7.7333158725046,14.428073026864,6.1991174848317705,30.77712991234668
adder_dcop_10,1813,1813,0.3417129884705332,-0.79523557194448,1.9502604377312,6.195256480970767,30.777486195011683
adder_dcop_11,1813,1813,0.34204764328474047,-0.27514641644816,1.0,6.201323772752344,30.77720516669044
adder_dcop_12,1813,1813,0.34213891277952424,-0.10368772054176,1.0,6.202978488692774,30.777149494507437
adder_dcop_13,1813,1813,0.3421084896145963,-0.029566016143088,1.0,6.202426916712631,30.777126245014834
adder_dcop_14,1813,1813,0.34213891277952424,-0.14452237986288,1.0,6.202978488692774,30.777149494507437
adder_dcop_15,1813,1813,0.34213891277952424,-0.045005582766998,1.0,6.202978488692774,30.777149494507437
adder_dcop_16,1813,1813,0.34213891277952424,-0.016378369160846,1.0,6.202978488692774,30.777149494507437
adder_dcop_17,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_18,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_19,1813,1813,0.3421084896145963,-0.010743520786816,1.0,6.202426916712631,30.777197930893937
adder_dcop_20,1813,1813,0.34213891277952424,-0.010743520786813,1.0,6.202978488692774,30.777149494507437
adder_dcop_21,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_22,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_23,1813,1813,0.34213891277952424,-0.010743520786817,1.0,6.202978488692774,30.777149494507437
adder_dcop_24,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_25,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_26,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_27,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_28,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_29,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_30,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_31,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_32,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_33,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_34,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_35,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_36,1813,1813,0.34213891277952424,-0.025675598458749,1.0,6.202978488692774,30.777149494507437
adder_dcop_37,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_38,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_39,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_40,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_41,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_42,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_43,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_44,1813,1813,0.3421084896145963,-0.010743520786816,1.0,6.202426916712631,30.777180009439814
adder_dcop_45,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_46,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_47,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_48,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_49,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_50,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_51,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_52,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_53,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_54,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_55,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_56,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_57,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_58,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_59,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_60,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_61,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_62,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_63,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_64,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_65,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_66,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_67,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_68,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_dcop_69,1813,1813,0.34213891277952424,-0.010743520786816,1.0,6.202978488692774,30.777149494507437
adder_trans_01,1814,1814,0.44305043827926616,-0.35477169071538,7.0149804635956,8.036934950385888,33.67485529990974
adder_trans_02,1814,1814,0.44305043827926616,-0.35477169071538,7.014980186062,8.036934950385888,33.67485529990974
fpga_dcop_01,1220,1220,0.3958613276001075,-0.18182037170025,2.3636363636771,4.829508196721312,4.012739723181456
fpga_dcop_02,1220,1220,0.3958613276001075,-0.1819806208519,2.3749005021542,4.829508196721312,4.012739723181456
fpga_dcop_03,1220,1220,0.3958613276001075,-3.8663760859534,8.6032968569426,4.829508196721312,4.012739723181456
fpga_dcop_04,1220,1220,0.3953238376780435,-3.8664214446109,6.3507361560728,4.822950819672132,4.014089670501544
fpga_dcop_05,1220,1220,0.3931738779897877,-3.866398682385,8.6417941438184,4.79672131147541,4.021416731562408
fpga_dcop_06,1220,1220,0.39371136791185163,-3.8575564724181,5.493868954908,4.80327868852459,4.0188884856434655
fpga_dcop_07,1220,1220,0.3933754367105617,-208.15317074195,208.33498892377,4.799180327868853,4.0206229821015524
fpga_dcop_08,1220,1220,0.39559258263907554,-3.8664091817416,13.286357106843,4.826229508196722,4.01341609283304
fpga_dcop_09,1220,1220,0.39559258263907554,-11.305551674963,11.487369856783,4.826229508196722,4.013416092833041
fpga_dcop_10,1220,1220,0.3953238376780435,-1.169639138846,4.2286648961367,4.822950819672132,4.014498047247225
fpga_dcop_11,1220,1220,0.3958613276001075,-0.58731346617765,3.3206888756237,4.829508196721312,4.012739723181456
fpga_dcop_12,1220,1220,0.3958613276001075,-3.8663924084111,4.7754410240178,4.829508196721312,4.012739723181456
fpga_dcop_13,1220,1220,0.3958613276001075,-1.422835004888,2.4592312141157,4.829508196721312,4.012739723181456
fpga_dcop_14,1220,1220,0.3958613276001075,-0.54522518274661,2.39797587296,4.829508196721312,4.012739723181456
fpga_dcop_15,1220,1220,0.3958613276001075,-0.58462157177872,2.4494569085487,4.829508196721312,4.012739723181456
fpga_dcop_16,1220,1220,0.3958613276001075,-0.38700954953493,2.5766706894072,4.829508196721312,4.012739723181456
fpga_dcop_17,1220,1220,0.3958613276001075,-0.75665108561239,3.13930372377,4.829508196721312,4.012739723181456
fpga_dcop_18,1220,1220,0.3958613276001075,-0.24111347647595,2.7299366098843,4.829508196721312,4.012739723181456
fpga_dcop_19,1220,1220,0.3958613276001075,-0.1818945022702,2.4659510574175,4.829508196721312,4.012739723181456
fpga_dcop_20,1220,1220,0.3958613276001075,-0.30599093667371,2.3782931797705,4.829508196721312,4.012739723181456
fpga_dcop_21,1220,1220,0.3958613276001075,-0.18199609323989,2.36369325507,4.829508196721312,4.012739723181456
fpga_dcop_22,1220,1220,0.3958613276001075,-0.18189931982493,2.3636363827182,4.829508196721312,4.012739723181456
fpga_dcop_23,1220,1220,0.3958613276001075,-0.18196065724218,2.3636363641179,4.829508196721312,4.012739723181456
fpga_dcop_24,1220,1220,0.3958613276001075,-0.1818620178333,2.3636363802334,4.829508196721312,4.012739723181456
fpga_dcop_25,1220,1220,0.3958613276001075,-0.18189965401284,2.363641075052,4.829508196721312,4.012739723181456
fpga_dcop_26,1220,1220,0.3958613276001075,-0.18181918100834,2.3638745940185,4.829508196721312,4.012739723181456
fpga_dcop_27,1220,1220,0.3958613276001075,-0.18182862926549,2.3677272560264,4.829508196721312,4.012739723181456
fpga_dcop_28,1220,1220,0.3958613276001075,-0.18181855618263,2.3650681382103,4.829508196721312,4.012739723181456
fpga_dcop_29,1220,1220,0.3958613276001075,-0.18181855618243,2.3640926342633,4.829508196721312,4.012739723181456
fpga_dcop_30,1220,1220,0.3958613276001075,-0.18181855618243,2.363746657415,4.829508196721312,4.012739723181456
fpga_dcop_31,1220,1220,0.3958613276001075,-0.18181855618243,2.363645300276,4.829508196721312,4.012739723181456
fpga_dcop_32,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363644469,4.829508196721312,4.012739723181456
fpga_dcop_33,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_34,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_35,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_36,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_37,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_38,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_39,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_40,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_41,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_42,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_43,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_44,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_45,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_46,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_47,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_48,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_49,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_50,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_dcop_51,1220,1220,0.3958613276001075,-0.18181855618243,2.3636363636796,4.829508196721312,4.012739723181456
fpga_trans_01,1220,1220,0.49596882558452027,-0.18290604466766,2.3823836562759,6.050819672131148,5.911842046039282
fpga_trans_02,1220,1220,0.49596882558452027,-0.18340965157976,2.3823836562226,6.050819672131148,5.911842046039282
init_adder1,1813,1813,0.33940082793601034,-0.00063597427379656,1.0,6.153337010479867,30.7773114002446
oscil_dcop_01,430,430,0.8350459707950243,-1000000.0,1002007.2817287,3.5906976744186045,1.4483051768682693
oscil_dcop_02,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_03,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_04,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_05,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_06,430,430,0.8350459707950243,-1000000.0,1002006.5746221,3.5906976744186045,1.4483051768682693
oscil_dcop_07,430,430,0.8350459707950243,-1000000.0,1002006.8172726,3.5906976744186045,1.4483051768682693
oscil_dcop_08,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_09,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_10,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_11,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_12,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_13,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_14,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_15,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_16,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_17,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_18,430,430,0.8350459707950243,-1000000.0,1002006.7360224,3.5906976744186045,1.4483051768682693
oscil_dcop_19,430,430,0.8350459707950243,-1000000.0,1002006.5746238,3.5906976744186045,1.4483051768682693
oscil_dcop_20,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_21,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_22,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_23,430,430,0.8350459707950243,-1000000.0,1002006.5746221,3.5906976744186045,1.4483051768682693
oscil_dcop_24,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_25,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_26,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_27,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_28,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_29,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_30,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_31,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_32,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_33,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_34,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_35,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_36,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_37,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_38,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_39,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_40,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_41,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_42,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_43,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_44,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_45,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_46,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_47,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_48,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_49,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_50,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_51,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_52,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_53,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_54,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_55,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_56,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_dcop_57,430,430,0.8350459707950243,-1000000.0,1002006.574622,3.5906976744186045,1.4483051768682693
oscil_trans_01,430,430,0.8729042725797729,-1000000.0,1002006.5751109,3.7534883720930234,1.415750082598062
Pd,8081,8081,0.019962463646716704,-65892.99999999999,1242.3478017249354,1.6131666872911767,0.7391302045538249
Pd_rhs,8081,12406,0.006307050352645209,-33170.95879999999,65893.0,0.7824526667491647,0.9990437073447436
Harvard500,500,500,1.0544,1.0,1.0,5.272,10.818041227505098
cegb3024,3024,3024,0.4529679670221999,1.0,1.0,26.404761904761905,9.399998793843702
cegb3306,3306,3306,0.3574592969061367,1.0,1.0,22.660617059891106,11.297618349965958
lap_25,25,25,15.52,1.0,1.0,6.76,1.8172506706560874
lock1074,1074,1074,2.281191806331471,1.0,1.0,48.03351955307262,15.975504797487117
lock2232,2232,2232,0.828612170963888,1.0,1.0,36.0,11.233590182443757
lock_700,700,700,2.333265306122449,1.0,1.0,31.678571428571427,12.406143557092337
coupled,11341,11341,0.07660108596848686,-9.803921568627,201.12590031540338,8.687329159686096,30.09194280089796
rajat01,6833,6833,0.09263247552376917,1.0,1.0,6.329577052539149,27.310272549943278
rajat02,1960,1960,0.17091836734693877,1.0,1.0,5.70765306122449,17.065023980981398
rajat03,7602,7602,0.05650246016622413,-10.0,500.0,4.295317021836359,1.1208256346956322
rajat04,1041,1041,0.8897452294540552,-5695.424911,18048.256989,9.262247838616714,27.345995397930018
rajat05,301,301,1.5275769583117185,-2.0472,3.14159,4.598006644518272,2.0736912407786496
rajat06,10922,10922,0.024245099869323588,1.0,1.0,4.301684673136788,1.118298019227077
rajat07,14842,14842,0.017859593903104525,1.0,1.0,4.306225576067916,1.1164873098256454
rajat08,19362,19362,0.013700660191393545,1.0,1.0,4.309627104637951,1.115126519092837
rajat11,135,135,4.455418381344307,-0.833333,15.000531,6.014814814814815,3.8451223265908188
rajat12,1879,1879,0.36610915694912055,-223.872325,962.947743,6.8791910590739755,34.912828236955335
rajat13,7598,7598,0.08474334935677023,-399999.0,203587.801398,6.438799684127402,69.14659060727655
rajat14,180,180,4.638888888888889,-36000.0,54102.231615,8.35,15.317192591623597
Hamrle1,32,32,9.5703125,-156.78998795556143,156.78998795556143,3.0625,1.1709371246996996
Hamrle2,5952,5952,0.06255803597236674,-54.966271200543275,54.966271200543275,3.723454301075269,1.3972903513116368
t2dal_a,4257,4257,0.11511391454685947,-62.13899355690528,31.067587946789928,8.800798684519615,0.7532058621771976
t2dal_e,4257,4257,0.02349072116513977,5.502635280581418e-13,2.0723849733624648e-05,1.0,0.0
t3dl_e,20360,20360,0.004911591355599214,3.5875000000007086e-10,2.163772625000453e-06,1.0,0.0
