matrix_cnt,process_count,time
735,4,0.015416145324707031
735,6,0.035208702087402344
735,8,0.028974533081054688
735,10,0.04390406608581543
735,12,0.020461559295654297
735,16,0.06164073944091797
735,24,0.07575225830078125
735,32,0.1515054702758789
735,48,0.2503514289855957
735,64,0.3117659091949463
735,128,0.8283429145812988
736,1,0.017060518264770508
736,2,0.016520261764526367
736,4,0.009263277053833008
736,6,0.035268545150756836
736,8,0.0641775131225586
736,10,0.044693708419799805
736,12,0.039157867431640625
736,16,0.05514645576477051
736,24,0.09709572792053223
736,32,0.08542966842651367
736,48,0.31968259811401367
736,64,0.24896883964538574
736,128,0.8446121215820312
737,1,0.018366336822509766
737,2,0.014680624008178711
737,4,0.011463403701782227
737,6,0.05275464057922363
737,8,0.04945874214172363
737,10,0.04440593719482422
737,12,0.029473543167114258
737,16,0.05789756774902344
737,24,0.06876087188720703
737,32,0.1420271396636963
737,48,0.23117971420288086
737,64,0.30293917655944824
737,128,0.8248467445373535
738,1,0.009090185165405273
738,2,0.0058977603912353516
738,4,0.0074732303619384766
738,6,0.03411436080932617
738,8,0.029903173446655273
738,10,0.03707718849182129
738,12,0.02551746368408203
738,16,0.02518606185913086
738,24,0.0822439193725586
738,32,0.12966322898864746
738,48,0.2544987201690674
738,64,0.31494784355163574
738,128,0.7983202934265137
739,1,0.008881330490112305
739,2,0.018520593643188477
739,4,0.0223543643951416
739,6,0.02162027359008789
739,8,0.04410862922668457
739,10,0.038242340087890625
739,12,0.0474085807800293
739,16,0.06617593765258789
739,24,0.1224219799041748
739,32,0.14451336860656738
739,48,0.2104659080505371
739,64,0.3078768253326416
739,128,0.7741634845733643
740,1,0.009243011474609375
740,2,0.00677037239074707
740,4,0.026759862899780273
740,6,0.04166913032531738
740,8,0.03722119331359863
740,10,0.02501082420349121
740,12,0.05331921577453613
740,16,0.07178187370300293
740,24,0.09906411170959473
740,32,0.16016125679016113
740,48,0.22084951400756836
740,64,0.30698132514953613
740,128,0.7841017246246338
741,1,0.008836746215820312
741,2,0.006186962127685547
741,4,0.02653980255126953
741,6,0.047331809997558594
741,8,0.043801307678222656
741,10,0.05382275581359863
741,12,0.03607606887817383
741,16,0.05611824989318848
741,24,0.11610865592956543
741,32,0.1356363296508789
741,48,0.24796533584594727
741,64,0.3015553951263428
741,128,0.8877370357513428
742,1,0.008843660354614258
742,2,0.011446952819824219
742,4,0.00979304313659668
742,6,0.039792537689208984
742,8,0.05140185356140137
742,10,0.050583839416503906
742,12,0.04230475425720215
742,16,0.07778382301330566
742,24,0.10473752021789551
742,32,0.134169340133667
742,48,0.22819256782531738
742,64,0.3424992561340332
742,128,0.8347845077514648
743,1,0.009260177612304688
743,2,0.01039886474609375
743,4,0.003800630569458008
743,6,0.031717777252197266
743,8,0.018095970153808594
743,10,0.01762104034423828
743,12,0.022765159606933594
743,16,0.04621696472167969
743,24,0.06923174858093262
743,32,0.14173388481140137
743,48,0.2334897518157959
743,64,0.2514333724975586
743,128,1.8200743198394775
744,1,0.009122848510742188
744,2,0.013811588287353516
744,4,0.011510133743286133
744,6,0.011457681655883789
744,8,0.05112600326538086
744,10,0.02123117446899414
744,12,0.024916410446166992
744,16,0.06950497627258301
744,24,0.08400201797485352
744,32,0.11444258689880371
744,48,0.19483351707458496
744,64,0.2993659973144531
744,128,0.7538456916809082
745,1,0.008829116821289062
745,2,0.018437862396240234
745,4,0.011332273483276367
745,6,0.034717559814453125
745,8,0.0444178581237793
745,10,0.0359036922454834
745,12,0.057268619537353516
745,16,0.03716301918029785
745,24,0.13959026336669922
745,32,0.1237192153930664
745,48,0.23748493194580078
745,64,0.33158326148986816
745,128,0.7862138748168945
746,1,0.009431600570678711
746,2,0.009461641311645508
746,4,0.007238864898681641
746,6,0.027185916900634766
746,8,0.03518533706665039
746,10,0.040045738220214844
746,12,0.04934525489807129
746,16,0.05593991279602051
746,24,0.07320404052734375
746,32,0.11444902420043945
746,48,0.23957467079162598
746,64,0.2924978733062744
746,128,0.8384139537811279
747,1,0.008927583694458008
747,2,0.011942386627197266
747,4,0.005702495574951172
747,6,0.036775827407836914
747,8,0.06030750274658203
747,10,0.0433807373046875
747,12,0.05534672737121582
747,16,0.06520390510559082
747,24,0.06422662734985352
747,32,0.1514277458190918
747,48,0.24199700355529785
747,64,0.19991517066955566
747,128,0.7982313632965088
748,1,0.009391307830810547
748,2,0.013678789138793945
748,4,0.017692089080810547
748,6,0.04490542411804199
748,8,0.017663002014160156
748,10,0.023046255111694336
748,12,0.0319056510925293
748,16,0.03731489181518555
748,24,0.10272431373596191
748,32,0.12226343154907227
748,48,0.2416214942932129
748,64,0.24485564231872559
748,128,0.991473913192749
749,1,0.009055376052856445
749,2,0.06355118751525879
749,4,0.029587268829345703
749,6,0.031305551528930664
749,8,0.023148775100708008
749,10,0.043968915939331055
749,12,0.03328442573547363
749,16,0.0407717227935791
749,24,0.11664032936096191
749,32,0.15680265426635742
749,48,0.17095279693603516
749,64,0.31577062606811523
749,128,0.7790572643280029
750,1,0.009426355361938477
750,2,0.01373744010925293
750,4,0.03964567184448242
750,6,0.020705699920654297
750,8,0.02733922004699707
750,10,0.035738468170166016
750,12,0.04134559631347656
750,16,0.04947328567504883
750,24,0.05933380126953125
750,32,0.14235615730285645
750,48,0.24174141883850098
750,64,0.2763330936431885
750,128,0.7244329452514648
751,1,0.008902788162231445
751,2,0.009506464004516602
751,4,0.01162409782409668
751,6,0.02428150177001953
751,8,0.03876805305480957
751,10,0.05512571334838867
751,12,0.04300117492675781
751,16,0.05186891555786133
751,24,0.0857243537902832
751,32,0.1320185661315918
751,48,0.17371392250061035
751,64,0.2824382781982422
751,128,0.6988263130187988
752,1,0.008908510208129883
752,2,0.00892186164855957
752,4,0.011325836181640625
752,6,0.0352778434753418
752,8,0.03323101997375488
752,10,0.03327298164367676
752,12,0.025897502899169922
752,16,0.07189679145812988
752,24,0.0713348388671875
752,32,0.1483316421508789
752,48,0.251436710357666
752,64,0.2961995601654053
752,128,0.8692333698272705
753,1,0.009396791458129883
753,2,0.013524055480957031
753,4,0.01767873764038086
753,6,0.013649940490722656
753,8,0.03765058517456055
753,10,0.14989471435546875
753,12,0.026972293853759766
753,16,0.04291129112243652
753,24,0.06890225410461426
753,32,0.14537286758422852
753,48,0.2448101043701172
753,64,0.34462857246398926
753,128,0.7806947231292725
754,1,0.009270906448364258
754,2,0.011408805847167969
754,4,0.011852741241455078
754,6,0.016367673873901367
754,8,0.03532052040100098
754,10,0.06313014030456543
754,12,0.03474068641662598
754,16,0.06814885139465332
754,24,0.06392192840576172
754,32,0.14849400520324707
754,48,0.21042871475219727
754,64,0.22893595695495605
754,128,0.9068806171417236
755,1,0.009451150894165039
755,2,0.009402275085449219
755,4,0.01421666145324707
755,6,0.029165983200073242
755,8,0.02963113784790039
755,10,0.059294700622558594
755,12,0.0543668270111084
755,16,0.0868980884552002
755,24,0.09970569610595703
755,32,0.13820648193359375
755,48,0.23947978019714355
755,64,0.2594289779663086
755,128,0.8126029968261719
756,1,0.00914621353149414
756,2,0.017305374145507812
756,4,0.0171205997467041
756,6,0.04443192481994629
756,8,0.029751300811767578
756,10,0.0544283390045166
756,12,0.043890953063964844
756,16,0.06347441673278809
756,24,0.09560751914978027
756,32,0.11015582084655762
756,48,0.21121954917907715
756,64,0.24783062934875488
756,128,0.7822017669677734
757,1,0.009166240692138672
757,2,0.009985208511352539
757,4,0.009664058685302734
757,6,0.034651756286621094
757,8,0.04434943199157715
757,10,0.005452632904052734
757,12,0.009945154190063477
757,16,0.05092477798461914
757,24,0.06648826599121094
757,32,0.10272049903869629
757,48,0.28130102157592773
757,64,0.2849702835083008
757,128,0.8774623870849609
758,1,0.009010553359985352
758,2,0.026224851608276367
758,4,0.016479015350341797
758,6,0.03910255432128906
758,8,0.030072927474975586
758,10,0.03668642044067383
758,12,0.048262596130371094
758,16,0.03256344795227051
758,24,0.07724881172180176
758,32,0.1536397933959961
758,48,0.24030518531799316
758,64,0.30373454093933105
758,128,0.8267872333526611
759,1,0.008772134780883789
759,2,0.006962776184082031
759,4,0.005628347396850586
759,6,0.04603886604309082
759,8,0.03495049476623535
759,10,0.041648149490356445
759,12,0.05518746376037598
759,16,0.032991647720336914
759,24,0.0748283863067627
759,32,0.14802336692810059
759,48,0.22641205787658691
759,64,0.29810023307800293
759,128,0.7902255058288574
760,1,0.009166479110717773
760,2,0.014061450958251953
760,4,0.012041568756103516
760,6,0.028251171112060547
760,8,0.030794858932495117
760,10,0.05683112144470215
760,12,0.03408384323120117
760,16,0.05730724334716797
760,24,0.10589313507080078
760,32,0.1289985179901123
760,48,0.2355818748474121
760,64,0.24742388725280762
760,128,0.8001506328582764
761,1,0.009000301361083984
761,2,0.014779090881347656
761,4,0.013760566711425781
761,6,0.0172421932220459
761,8,0.04955315589904785
761,10,0.04944920539855957
761,12,0.04804873466491699
761,16,0.053679704666137695
761,24,0.11949682235717773
761,32,0.14013147354125977
761,48,0.2514338493347168
761,64,0.28334999084472656
761,128,0.8295764923095703
762,1,0.00910496711730957
762,2,0.011023521423339844
762,4,0.024498701095581055
762,6,0.03053903579711914
762,8,0.01997542381286621
762,10,0.07348513603210449
762,12,0.021455764770507812
762,16,0.0346527099609375
762,24,0.08830022811889648
762,32,0.11872434616088867
762,48,0.19780254364013672
762,64,0.20916104316711426
762,128,0.8202440738677979
763,1,0.008980989456176758
763,2,0.009325981140136719
763,4,0.0053081512451171875
763,6,0.02650308609008789
763,8,0.03431510925292969
763,10,0.08125615119934082
763,12,0.04924726486206055
763,16,0.057558536529541016
763,24,0.09212183952331543
763,32,0.15335559844970703
763,48,0.2272040843963623
763,64,0.29079389572143555
763,128,0.8165109157562256
764,1,0.009064197540283203
764,2,0.012621164321899414
764,4,0.008531808853149414
764,6,0.027336835861206055
764,8,0.029178142547607422
764,10,0.04677295684814453
764,12,0.038512229919433594
764,16,0.028992891311645508
764,24,0.11994814872741699
764,32,0.1585228443145752
764,48,0.19896721839904785
764,64,0.3336751461029053
764,128,0.7639977931976318
765,1,0.009102344512939453
765,2,0.010329961776733398
765,4,0.012576580047607422
765,6,0.012372016906738281
765,8,0.016617536544799805
765,10,0.03994321823120117
765,12,0.07545304298400879
765,16,0.02434396743774414
765,24,0.06259799003601074
765,32,0.14668059349060059
765,48,0.2168712615966797
765,64,0.29342150688171387
765,128,0.7992856502532959
766,1,0.009128808975219727
766,2,0.005689859390258789
766,4,0.01344919204711914
766,6,0.022988080978393555
766,8,0.020615339279174805
766,10,0.026609182357788086
766,12,0.04848456382751465
766,16,0.04595685005187988
766,24,0.10230159759521484
766,32,0.16460132598876953
766,48,0.25687289237976074
766,64,0.23902416229248047
766,128,0.7490906715393066
767,1,0.009656906127929688
767,2,0.01187443733215332
767,4,0.010068655014038086
767,6,0.02407240867614746
767,8,0.037019968032836914
767,10,0.04133486747741699
767,12,0.03818106651306152
767,16,0.08119082450866699
767,24,0.1327376365661621
767,32,0.11790990829467773
767,48,0.23786330223083496
767,64,0.34688639640808105
767,128,0.7336239814758301
768,1,0.009196043014526367
768,2,0.012837648391723633
768,4,0.014864444732666016
768,6,0.048026084899902344
768,8,0.06755495071411133
768,10,0.024798870086669922
768,12,0.04686236381530762
768,16,0.06418156623840332
768,24,0.10748147964477539
768,32,0.10616588592529297
768,48,0.24101829528808594
768,64,0.30515599250793457
768,128,0.7334160804748535
769,1,0.009558439254760742
769,2,0.01132059097290039
769,4,0.01128387451171875
769,6,0.024033546447753906
769,8,0.029109954833984375
769,10,0.03714561462402344
769,12,0.035897254943847656
769,16,0.02940082550048828
769,24,0.08714628219604492
769,32,0.13363885879516602
769,48,0.24183988571166992
769,64,0.292543888092041
769,128,0.8336589336395264
770,1,0.009042978286743164
770,2,0.0073354244232177734
770,4,0.007305622100830078
770,6,0.0260009765625
770,8,0.07188224792480469
770,10,0.04066658020019531
770,12,0.04423046112060547
770,16,0.03242373466491699
770,24,0.09347724914550781
770,32,0.1519019603729248
770,48,0.19179821014404297
770,64,0.3091437816619873
770,128,0.8053345680236816
771,1,0.009398937225341797
771,2,0.0077250003814697266
771,4,0.0171964168548584
771,6,0.040979623794555664
771,8,0.031655311584472656
771,10,0.05271625518798828
771,12,0.04236626625061035
771,16,0.05931687355041504
771,24,1.003732442855835
771,32,0.12685418128967285
771,48,0.43986010551452637
771,64,0.30096960067749023
771,128,0.7202668190002441
772,1,0.009346246719360352
772,2,0.015084028244018555
772,4,0.006299734115600586
772,6,0.041713714599609375
772,8,0.05033087730407715
772,10,0.043776750564575195
772,12,0.022315263748168945
772,16,0.038373708724975586
772,24,0.07740473747253418
772,32,0.1242055892944336
772,48,0.234666109085083
772,64,0.32828235626220703
772,128,0.832756757736206
773,1,0.009314537048339844
773,2,0.007460117340087891
773,4,0.02211618423461914
773,6,0.021609783172607422
773,8,0.03612780570983887
773,10,0.04634499549865723
773,12,0.06172823905944824
773,16,0.05881309509277344
773,24,0.07636809349060059
773,32,0.14981865882873535
773,48,0.23145556449890137
773,64,0.3041257858276367
773,128,0.7782728672027588
774,1,0.009084701538085938
774,2,0.012271642684936523
774,4,0.006411552429199219
774,6,0.03727269172668457
774,8,0.048459529876708984
774,10,0.03590583801269531
774,12,0.050605058670043945
774,16,0.04822254180908203
774,24,0.07231783866882324
774,32,0.1091616153717041
774,48,0.26182985305786133
774,64,0.3266284465789795
774,128,0.7125504016876221
775,1,0.009368419647216797
775,2,0.011240005493164062
775,4,0.01295924186706543
775,6,0.03340601921081543
775,8,0.06439352035522461
775,10,0.03315997123718262
775,12,0.05344200134277344
775,16,0.05797433853149414
775,24,0.05962038040161133
775,32,0.1562352180480957
775,48,0.1347970962524414
775,64,0.2731339931488037
775,128,0.8629956245422363
776,1,0.008826255798339844
776,2,0.008526802062988281
776,4,0.01645064353942871
776,6,0.037570953369140625
776,8,0.04075193405151367
776,10,0.024723291397094727
776,12,0.03384089469909668
776,16,0.07644367218017578
776,24,0.06079816818237305
776,32,0.15155601501464844
776,48,0.22302794456481934
776,64,0.30159902572631836
776,128,0.7947967052459717
777,1,0.009127378463745117
777,2,0.017641305923461914
777,4,0.02083301544189453
777,6,0.02041339874267578
777,8,0.05228304862976074
777,10,0.02695918083190918
777,12,0.04914450645446777
777,16,0.05759763717651367
777,24,0.07923007011413574
777,32,0.1462085247039795
777,48,0.010422706604003906
777,64,0.35789012908935547
777,128,0.7751748561859131
778,1,0.008815288543701172
778,2,0.008171796798706055
778,4,0.009674549102783203
778,6,0.039652347564697266
778,8,0.053617000579833984
778,10,0.040910959243774414
778,12,0.05344867706298828
778,16,0.061281681060791016
778,24,0.06162834167480469
778,32,0.1461944580078125
778,48,0.21581006050109863
778,64,0.31716370582580566
778,128,0.8405053615570068
779,1,0.009132146835327148
779,2,0.008069515228271484
779,4,0.020450830459594727
779,6,0.050421714782714844
779,8,0.03589916229248047
779,10,0.03180551528930664
779,12,0.03953838348388672
779,16,0.057111263275146484
779,24,0.09988093376159668
779,32,0.1366586685180664
779,48,0.22209405899047852
779,64,0.28945040702819824
779,128,0.8461952209472656
780,1,0.008987188339233398
780,2,0.5496280193328857
780,4,0.025396347045898438
780,6,0.03536868095397949
780,8,0.04051613807678223
780,10,0.019888877868652344
780,12,0.061362266540527344
780,16,0.050438642501831055
780,24,0.08116006851196289
780,32,0.13015985488891602
780,48,0.22737884521484375
780,64,0.31258058547973633
780,128,0.8708148002624512
781,1,0.009270429611206055
781,2,0.01091766357421875
781,4,0.010474205017089844
781,6,0.023778676986694336
781,8,0.04079747200012207
781,10,0.02850794792175293
781,12,0.03703427314758301
781,16,0.07053732872009277
781,24,0.10412001609802246
781,32,0.10146164894104004
781,48,0.19060230255126953
781,64,0.32585668563842773
781,128,0.7356598377227783
782,1,0.009144067764282227
782,2,0.03786110877990723
782,4,0.00725865364074707
782,6,0.010525941848754883
782,8,0.037023067474365234
782,10,0.02831888198852539
782,12,0.02774834632873535
782,16,0.06177783012390137
782,24,0.050660133361816406
782,32,0.13207578659057617
782,48,0.23261761665344238
782,64,0.31294965744018555
782,128,0.806311845779419
783,1,0.009086847305297852
783,2,0.011415719985961914
783,4,0.0156862735748291
783,6,0.029033184051513672
783,8,0.05604410171508789
783,10,0.026140213012695312
783,12,0.055251359939575195
783,16,0.03705263137817383
783,24,0.04615497589111328
783,32,0.11207389831542969
783,48,0.24480938911437988
783,64,0.2646815776824951
783,128,0.8388299942016602
784,1,0.008909940719604492
784,2,0.008379936218261719
784,4,0.014261722564697266
784,6,0.01959514617919922
784,8,0.0244753360748291
784,10,0.04834771156311035
784,12,0.025873661041259766
784,16,0.06233382225036621
784,24,0.11045312881469727
784,32,0.14500832557678223
784,48,0.1997675895690918
784,64,0.2943241596221924
784,128,0.8491353988647461
785,1,0.009338855743408203
785,2,0.010658979415893555
785,4,0.011252641677856445
785,6,0.036124467849731445
785,8,0.035079240798950195
785,10,0.05516386032104492
785,12,0.024883508682250977
785,16,0.06824541091918945
785,24,0.0984349250793457
785,32,0.12393045425415039
785,48,0.17351007461547852
785,64,0.30164575576782227
785,128,0.7477462291717529
786,1,0.008877277374267578
786,2,0.01133871078491211
786,4,0.011760234832763672
786,6,0.034357309341430664
786,8,0.03205680847167969
786,10,0.07253599166870117
786,12,0.031033754348754883
786,16,0.05117225646972656
786,24,0.11463475227355957
786,32,0.11640143394470215
786,48,0.23979544639587402
786,64,0.23603296279907227
786,128,0.7682011127471924
787,1,0.008873939514160156
787,2,0.01363992691040039
787,4,0.00744175910949707
787,6,0.016092538833618164
787,8,0.05619335174560547
787,10,0.05062603950500488
787,12,0.0721437931060791
787,16,0.03442525863647461
787,24,0.0801846981048584
787,32,0.10564184188842773
787,48,0.20516109466552734
787,64,0.30216479301452637
787,128,0.7914471626281738
788,1,0.009045839309692383
788,2,0.010880708694458008
788,4,0.0052068233489990234
788,6,0.021721601486206055
788,8,0.047608137130737305
788,10,0.03927779197692871
788,12,0.028748273849487305
788,16,0.02207326889038086
788,24,0.08658361434936523
788,32,0.12846875190734863
788,48,0.22078275680541992
788,64,0.301455020904541
788,128,0.8719546794891357
789,1,0.010337114334106445
789,2,0.00805807113647461
789,4,0.015303850173950195
789,6,0.03203868865966797
789,8,0.0404202938079834
789,10,0.04498028755187988
789,12,0.027937889099121094
789,16,0.03851151466369629
789,24,0.1084907054901123
789,32,0.13491153717041016
789,48,0.18015313148498535
789,64,0.32350659370422363
789,128,0.8946654796600342
790,1,0.010467052459716797
790,2,0.013972759246826172
790,4,0.012212276458740234
790,6,0.020111799240112305
790,8,0.03583526611328125
790,10,0.02887129783630371
790,12,0.059319257736206055
790,16,0.06580185890197754
790,24,0.07587599754333496
790,32,0.15781593322753906
790,48,0.20781731605529785
790,64,0.3166995048522949
790,128,0.7253139019012451
791,1,0.015395879745483398
791,2,0.01886272430419922
791,4,0.007200002670288086
791,6,0.04038262367248535
791,8,0.05049872398376465
791,10,0.02557516098022461
791,12,0.05874443054199219
791,16,0.05685853958129883
791,24,0.10202312469482422
791,32,0.12007451057434082
791,48,0.24778223037719727
791,64,0.29254937171936035
791,128,0.7929682731628418
792,1,0.0030624866485595703
792,2,0.002615213394165039
792,4,0.013039827346801758
792,6,0.018384218215942383
792,8,0.01601886749267578
792,10,0.01665949821472168
792,12,0.019303321838378906
792,16,0.043404579162597656
792,24,0.05326700210571289
792,32,0.14300274848937988
792,48,0.24683260917663574
792,64,0.26781630516052246
792,128,0.672339916229248
793,1,0.0031909942626953125
793,2,0.003480672836303711
793,4,0.014212608337402344
793,6,0.04498648643493652
793,8,0.025751829147338867
793,10,0.02845168113708496
793,12,0.0628061294555664
793,16,0.04478955268859863
793,24,0.05718588829040527
793,32,0.12462925910949707
793,48,0.23060917854309082
793,64,0.3054993152618408
793,128,0.8475296497344971
794,1,0.002988576889038086
794,2,0.0026078224182128906
794,4,0.008754730224609375
794,6,0.032627105712890625
794,8,0.06136465072631836
794,10,0.05267524719238281
794,12,0.05003619194030762
794,16,0.06993842124938965
794,24,0.09475970268249512
794,32,0.13227152824401855
794,48,0.25959062576293945
794,64,0.30750560760498047
794,128,0.829012393951416
795,1,0.0030469894409179688
795,2,0.003232240676879883
795,4,0.006346940994262695
795,6,0.08063411712646484
795,8,0.03606295585632324
795,10,0.024589061737060547
795,12,0.04696941375732422
795,16,0.06302547454833984
795,24,0.0666205883026123
795,32,0.14594483375549316
795,48,0.22440743446350098
795,64,0.331024169921875
795,128,0.7822904586791992
796,1,0.003128528594970703
796,2,0.008634805679321289
796,4,0.016422033309936523
796,6,0.03850197792053223
796,8,0.041182518005371094
796,10,0.03982138633728027
796,12,0.006577730178833008
796,16,0.06865167617797852
796,24,0.11793088912963867
796,32,0.1417403221130371
796,48,0.24192404747009277
796,64,0.3193678855895996
796,128,0.7029082775115967
797,1,0.0030355453491210938
797,2,0.007010698318481445
797,4,0.01725459098815918
797,6,0.04675173759460449
797,8,0.04344010353088379
797,10,0.030422449111938477
797,12,0.029747724533081055
797,16,0.0567326545715332
797,24,0.0926976203918457
797,32,0.13022851943969727
797,48,0.20324015617370605
797,64,0.20995688438415527
797,128,0.8227579593658447
798,1,0.003031015396118164
798,2,0.007216215133666992
798,4,0.020880937576293945
798,6,0.010050535202026367
798,8,0.03699016571044922
798,10,0.026118755340576172
798,12,0.04245567321777344
798,16,0.038729190826416016
798,24,0.0707852840423584
798,32,0.14734435081481934
798,48,0.19153714179992676
798,64,0.3138236999511719
798,128,0.7626509666442871
799,1,0.0031232833862304688
799,2,0.00562596321105957
799,4,0.008062362670898438
799,6,0.04336857795715332
799,8,0.04924464225769043
799,10,0.03511667251586914
799,12,0.04196524620056152
799,16,0.058547258377075195
799,24,0.09786200523376465
799,32,0.13904666900634766
799,48,0.18482017517089844
799,64,0.2934281826019287
799,128,0.8383631706237793
800,1,0.0030493736267089844
800,2,0.010774612426757812
800,4,0.015337467193603516
800,6,0.038158416748046875
800,8,0.04458475112915039
800,10,0.06233692169189453
800,12,0.05694746971130371
800,16,0.04240846633911133
800,24,0.08013677597045898
800,32,0.12184882164001465
800,48,0.1818249225616455
800,64,0.31908226013183594
800,128,0.8403887748718262
801,1,0.003072977066040039
801,2,0.01763606071472168
801,4,0.004103899002075195
801,6,0.019960403442382812
801,8,0.026149272918701172
801,10,0.040515899658203125
801,12,0.024040699005126953
801,16,0.05319356918334961
801,24,0.05190634727478027
801,32,0.15549802780151367
801,48,0.22412610054016113
801,64,0.2180495262145996
801,128,0.8481934070587158
802,1,0.003007173538208008
802,2,0.00848245620727539
802,4,0.0042724609375
802,6,0.012150287628173828
802,8,0.04603075981140137
802,10,0.02641606330871582
802,12,0.03320789337158203
802,16,0.06459832191467285
802,24,0.050217628479003906
802,32,0.09717845916748047
802,48,0.206437349319458
802,64,0.3142104148864746
802,128,0.7528834342956543
803,1,0.002942323684692383
803,2,0.0071620941162109375
803,4,0.009821653366088867
803,6,0.02457737922668457
803,8,0.03197765350341797
803,10,0.05407261848449707
803,12,0.04873847961425781
803,16,0.07082104682922363
803,24,0.11630558967590332
803,32,0.14750051498413086
803,48,0.2167067527770996
803,64,0.3325464725494385
803,128,0.8133831024169922
804,1,0.003041982650756836
804,2,0.00978708267211914
804,4,0.0056836605072021484
804,6,0.04306674003601074
804,8,0.06418299674987793
804,10,0.049254655838012695
804,12,0.0587460994720459
804,16,0.06792783737182617
804,24,0.06535696983337402
804,32,0.12169480323791504
804,48,0.2219376564025879
804,64,0.3433237075805664
804,128,0.7648725509643555
805,1,0.003091573715209961
805,2,0.007634162902832031
805,4,0.014973163604736328
805,6,0.02464914321899414
805,8,0.043595075607299805
805,10,0.025438785552978516
805,12,0.054660797119140625
805,16,0.05312943458557129
805,24,0.11342644691467285
805,32,0.14223456382751465
805,48,0.22992467880249023
805,64,0.29824209213256836
805,128,0.7619879245758057
806,1,0.003057718276977539
806,2,0.009945392608642578
806,4,0.020623445510864258
806,6,0.01819634437561035
806,8,0.02982306480407715
806,10,0.04288983345031738
806,12,0.03602170944213867
806,16,0.02364969253540039
806,24,0.07304549217224121
806,32,0.150651216506958
806,48,0.19220447540283203
806,64,0.31101226806640625
806,128,0.8137342929840088
807,1,0.0030837059020996094
807,2,0.002376556396484375
807,4,0.002811431884765625
807,6,0.013175010681152344
807,8,0.0540165901184082
807,10,0.019805192947387695
807,12,0.03242897987365723
807,16,0.04457283020019531
807,24,0.1288912296295166
807,32,0.17703628540039062
807,48,0.1943812370300293
807,64,0.30874037742614746
807,128,0.7914254665374756
808,1,0.003173351287841797
808,2,0.008147954940795898
808,4,0.01084756851196289
808,6,0.037432193756103516
808,8,0.04193925857543945
808,10,0.045421600341796875
808,12,0.03413581848144531
808,16,0.04064011573791504
808,24,0.08264827728271484
808,32,0.1272602081298828
808,48,0.19719815254211426
808,64,0.3127124309539795
808,128,0.6551010608673096
809,1,0.0030832290649414062
809,2,0.007165193557739258
809,4,0.03197836875915527
809,6,0.0489649772644043
809,8,0.04564404487609863
809,10,0.03032088279724121
809,12,0.023708581924438477
809,16,0.06920671463012695
809,24,0.08525633811950684
809,32,0.11401772499084473
809,48,0.17086458206176758
809,64,0.25634074211120605
809,128,0.6708743572235107
810,1,0.003076791763305664
810,2,0.005042314529418945
810,4,0.007803678512573242
810,6,0.027636051177978516
810,8,0.05683708190917969
810,10,0.05323505401611328
810,12,0.0497136116027832
810,16,0.056488037109375
810,24,0.10768866539001465
810,32,0.12186193466186523
810,48,0.22457551956176758
810,64,0.30271148681640625
810,128,0.7961068153381348
811,1,0.0029900074005126953
811,2,0.007990837097167969
811,4,0.007079601287841797
811,6,0.0158538818359375
811,8,0.048906803131103516
811,10,0.03247785568237305
811,12,0.040406227111816406
811,16,0.06338119506835938
811,24,0.0866398811340332
811,32,0.13706445693969727
811,48,0.18723750114440918
811,64,0.3455519676208496
811,128,0.7423906326293945
812,1,0.0030455589294433594
812,2,0.0051691532135009766
812,4,0.015284299850463867
812,6,0.0033419132232666016
812,8,0.021914243698120117
812,10,0.052179574966430664
812,12,0.057204484939575195
812,16,0.03197073936462402
812,24,0.07675552368164062
812,32,0.1255626678466797
812,48,0.24792075157165527
812,64,0.3257772922515869
812,128,0.7780039310455322
813,1,0.003059864044189453
813,2,0.004459381103515625
813,4,0.011536836624145508
813,6,0.024397611618041992
813,8,0.04595017433166504
813,10,0.03218340873718262
813,12,0.04861307144165039
813,16,0.05498933792114258
813,24,0.0967252254486084
813,32,0.1412196159362793
813,48,0.23952054977416992
813,64,0.27436304092407227
813,128,0.8623754978179932
814,1,0.0030755996704101562
814,2,0.0070993900299072266
814,4,0.005959987640380859
814,6,0.021384477615356445
814,8,0.06982755661010742
814,10,0.021436214447021484
814,12,0.03291487693786621
814,16,0.033354759216308594
814,24,0.057042837142944336
814,32,0.14478349685668945
814,48,0.23795080184936523
814,64,0.26673054695129395
814,128,0.7774834632873535
815,1,0.003045320510864258
815,2,0.017644643783569336
815,4,0.03211331367492676
815,6,0.05586886405944824
815,8,0.02802300453186035
815,10,0.041398048400878906
815,12,0.0575408935546875
815,16,0.062354087829589844
815,24,0.09650063514709473
815,32,0.1480109691619873
815,48,0.20463323593139648
815,64,0.3361086845397949
815,128,0.8449676036834717
816,1,0.003118276596069336
816,2,0.003674745559692383
816,4,0.005165815353393555
816,6,0.06700921058654785
816,8,0.019298076629638672
816,10,0.03386640548706055
816,12,0.03912091255187988
816,16,0.08659696578979492
816,24,0.12096881866455078
816,32,0.15251398086547852
816,48,0.20104384422302246
816,64,0.31153059005737305
816,128,0.7798113822937012
817,1,0.0030128955841064453
817,2,0.006702899932861328
817,4,0.02649211883544922
817,6,0.04225659370422363
817,8,0.03613734245300293
817,10,0.04052305221557617
817,12,0.0463716983795166
817,16,0.1007699966430664
817,24,0.09604549407958984
817,32,0.12278056144714355
817,48,0.1943812370300293
